bike_id,start_station_id,start_coords,end_station_id,end_coords,start_time,end_time,temperature,rain
2544,460,"(46.9662414, 7.4558243)",217,"(46.9483305, 7.44079)",20240429_161200,20240429_162400,18.32,No rain data available
4914,114,"(46.9566007, 7.4402185)",353,"(46.94831, 7.44035)",20240429_161901,20240429_162400,18.32,No rain data available
3784,118,"(46.96845, 7.46242)",353,"(46.94831, 7.44035)",20240429_160901,20240429_162400,18.54,No rain data available
4933,230,"(46.9547361, 7.4333909)",202,"(46.9565421, 7.4317735)",20240429_162100,20240429_162400,18.32,No rain data available
821,879,"(46.84898, 9.5145)",872,"(46.85311, 9.52903)",20240429_161300,20240429_162400,18.32,No rain data available
3480,122,"(46.9613082, 7.4466679)",252,"(46.9497908, 7.4441278)",20240429_161400,20240429_162400,18.32,No rain data available
205,7,"(46.522591, 6.584961)",489,"(46.523333, 6.625402)",20240429_160500,20240429_162500,18.54,No rain data available
4825,771,"(47.403145, 8.609221)",771,"(47.403145, 8.609221)",20240429_162300,20240429_162500,18.32,No rain data available
2430,358,"(47.397293, 8.541453)",138,"(47.375933, 8.543447)",20240429_161300,20240429_162500,18.32,No rain data available
996,481,"(46.9320203, 7.4330474)",291,"(46.9635131, 7.4555218)",20240429_160901,20240429_162500,18.54,No rain data available
1708,162,"(46.38347, 6.2137814)",211,"(46.383066, 6.225766)",20240429_162000,20240429_162500,18.32,No rain data available
1420,117,"(46.95675, 7.46789)",458,"(46.9458027, 7.4729321)",20240429_162000,20240429_162500,18.32,No rain data available
18,836,"(46.510153, 6.558052)",836,"(46.510153, 6.558052)",20240429_162300,20240429_162500,18.32,No rain data available
2802,591,"(46.9475569, 7.4266947)",228,"(46.9534206, 7.4328277)",20240429_161901,20240429_162500,18.32,No rain data available
1362,353,"(46.94831, 7.44035)",414,"(46.926197, 7.417231)",20240429_161200,20240429_162500,18.32,No rain data available
1430,290,"(46.946888089472424, 7.445830418186601)",683,"(46.948471616973904, 7.450529302235038)",20240429_162100,20240429_162500,18.32,No rain data available
5264,777,"(46.80799726436817, 7.143350342709623)",635,"(46.802118, 7.146355)",20240429_162100,20240429_162500,18.32,No rain data available
5980,235,"(46.793372, 7.1584206)",501,"(46.803797, 7.161559)",20240429_161700,20240429_162500,18.32,No rain data available
5710,499,"(46.801805, 7.136609)",235,"(46.793372, 7.1584206)",20240429_161300,20240429_162500,18.32,No rain data available
3463,188,"(46.95518301852439, 7.451799078591182)",877,"(46.97422346344607, 7.476819763848439)",20240429_161500,20240429_162600,18.32,No rain data available
1028,414,"(46.926197, 7.417231)",416,"(46.93046, 7.428167)",20240429_162200,20240429_162600,18.32,No rain data available
2146,771,"(47.403145, 8.609221)",532,"(47.412103, 8.592144)",20240429_161901,20240429_162600,18.32,No rain data available
4366,310,"(46.959334038741154, 7.434909268498735)",230,"(46.9547361, 7.4333909)",20240429_162300,20240429_162600,18.32,No rain data available
2730,431,"(47.362209, 8.510788)",274,"(47.375991201, 8.541239126)",20240429_160001,20240429_162600,18.54,No rain data available
4956,214,"(46.94626, 7.43804)",313,"(46.9415535, 7.4708855)",20240429_161400,20240429_162600,18.32,No rain data available
3567,702,"(47.377779, 8.546183)",358,"(47.397293, 8.541453)",20240429_161601,20240429_162600,18.32,No rain data available
1998,485,"(46.9432858, 7.4144036)",475,"(46.9475304, 7.4521275)",20240429_160901,20240429_162600,18.54,No rain data available
4240,236,"(46.8104076, 7.1730614)",636,"(46.806876, 7.15297)",20240429_161700,20240429_162600,18.32,No rain data available
4334,480,"(46.9371088, 7.4322402)",414,"(46.926197, 7.417231)",20240429_161500,20240429_162600,18.32,No rain data available
2343,192,"(46.9677817, 7.4646494)",271,"(46.947856328360984, 7.436903989490435)",20240429_161200,20240429_162600,18.32,No rain data available
4316,192,"(46.9677817, 7.4646494)",271,"(46.947856328360984, 7.436903989490435)",20240429_161200,20240429_162600,18.32,No rain data available
4612,223,"(46.9506632, 7.4370414)",547,"(46.942351, 7.452777)",20240429_161400,20240429_162600,18.32,No rain data available
823,387,"(47.411057, 8.543768)",393,"(47.415721, 8.538067)",20240429_162100,20240429_162701,18.32,No rain data available
4920,547,"(46.942351, 7.452777)",554,"(46.95251, 7.467399)",20240429_161700,20240429_162701,18.32,No rain data available
1645,244,"(46.9603536, 7.4485856)",883,"(46.96079848478852, 7.433964120753491)",20240429_161901,20240429_162701,18.32,No rain data available
1883,633,"(46.77787, 7.15074)",505,"(46.811754, 7.150142)",20240429_160901,20240429_162701,18.54,No rain data available
126,587,"(46.005806, 8.957374)",48,"(46.0105808, 8.95794)",20240429_162300,20240429_162701,18.32,No rain data available
2276,226,"(46.9557805, 7.4352658)",122,"(46.9613082, 7.4466679)",20240429_161800,20240429_162701,18.32,No rain data available
1636,229,"(46.9412568, 7.4507099)",545,"(46.943536, 7.463293)",20240429_161500,20240429_162701,18.32,No rain data available
5302,233,"(46.802604, 7.1509925)",233,"(46.802604, 7.1509925)",20240429_162400,20240429_162701,18.32,No rain data available
1910,233,"(46.802604, 7.1509925)",641,"(46.81288, 7.11461)",20240429_160300,20240429_162701,18.54,No rain data available
3987,118,"(46.96845, 7.46242)",475,"(46.9475304, 7.4521275)",20240429_161500,20240429_162701,18.32,No rain data available
1229,663,"(46.951897864484735, 7.442042659901252)",324,"(46.94588, 7.41549)",20240429_161500,20240429_162701,18.32,No rain data available
1788,377,"(46.0121344, 8.9657021)",639,"(46.015758, 8.971604)",20240429_162400,20240429_162701,18.32,No rain data available
1536,102,"(47.3897772, 8.5166922)",124,"(47.37209, 8.520482)",20240429_161700,20240429_162701,18.32,No rain data available
4143,114,"(46.9566007, 7.4402185)",217,"(46.9483305, 7.44079)",20240429_162200,20240429_162701,18.32,No rain data available
3913,262,"(46.9416249, 7.4631929)",257,"(46.9480422, 7.4502406)",20240429_162000,20240429_162701,18.32,No rain data available
4481,233,"(46.802604, 7.1509925)",238,"(46.7804953, 7.1505764)",20240429_161601,20240429_162800,18.32,No rain data available
4156,331,"(46.9458073, 7.4270475)",828,"(46.941794, 7.390649)",20240429_161300,20240429_162800,18.32,No rain data available
1445,835,"(46.95884778357857, 7.429204058387358)",497,"(46.9579458, 7.4537747)",20240429_161601,20240429_162800,18.32,No rain data available
744,771,"(47.403145, 8.609221)",428,"(47.40158, 8.58841)",20240429_161300,20240429_162800,18.32,No rain data available
2519,232,"(46.9441328, 7.449692)",550,"(46.958014, 7.444949)",20240429_162100,20240429_162800,18.32,No rain data available
5683,503,"(46.809589, 7.14687)",506,"(46.803943, 7.151989)",20240429_162100,20240429_162800,18.32,No rain data available
2784,174,"(46.9436036, 7.4071777)",305,"(46.9413996, 7.4316924)",20240429_162000,20240429_162800,18.32,No rain data available
1169,188,"(46.95518301852439, 7.451799078591182)",227,"(46.9545136, 7.4294963)",20240429_161400,20240429_162800,18.32,No rain data available
1263,546,"(46.939462, 7.46973)",252,"(46.9497908, 7.4441278)",20240429_161300,20240429_162800,18.32,No rain data available
1035,466,"(46.9486216, 7.3827534)",198,"(46.9439597, 7.3746103)",20240429_162300,20240429_162800,18.32,No rain data available
5334,834,"(46.947649789766224, 7.416924289192128)",271,"(46.947856328360984, 7.436903989490435)",20240429_161601,20240429_162800,18.32,No rain data available
1846,640,"(46.795871, 7.156473)",508,"(46.80295, 7.15966)",20240429_161800,20240429_162900,18.32,No rain data available
5009,440,"(46.0166117, 8.9596513)",380,"(46.0090116, 8.9638054)",20240429_162400,20240429_162900,18.32,No rain data available
2236,790,"(46.52112812235608, 6.64036369203716)",581,"(46.514554, 6.619263)",20240429_161700,20240429_162900,18.32,No rain data available
2509,290,"(46.946888089472424, 7.445830418186601)",254,"(46.9486345, 7.4567436)",20240429_162100,20240429_162900,18.32,No rain data available
1092,117,"(46.95675, 7.46789)",473,"(46.9491966, 7.445947)",20240429_161800,20240429_162900,18.32,No rain data available
3074,560,"(47.376467, 8.526609)",105,"(47.377359, 8.535855)",20240429_162400,20240429_162900,18.32,No rain data available
917,702,"(47.377779, 8.546183)",83,"(47.358663827, 8.520370505)",20240429_161300,20240429_162900,18.32,No rain data available
3627,460,"(46.9662414, 7.4558243)",196,"(46.9665865, 7.4639627)",20240429_162400,20240429_162900,18.32,No rain data available
918,661,"(47.36910680440694, 8.541427242856333)",513,"(47.380338, 8.537684)",20240429_162200,20240429_162900,18.32,No rain data available
372,489,"(46.523333, 6.625402)",700,"(46.53125489706996, 6.601886023564116)",20240429_161901,20240429_162900,18.32,No rain data available
1936,509,"(46.796171649939694, 7.143346608386447)",239,"(46.7931454, 7.1322764)",20240429_162300,20240429_162900,18.32,No rain data available
4409,661,"(47.36910680440694, 8.541427242856333)",357,"(47.370141, 8.527298)",20240429_162100,20240429_162900,18.32,No rain data available
3898,222,"(46.9534366, 7.4239308)",353,"(46.94831, 7.44035)",20240429_162000,20240429_162900,18.32,No rain data available
4003,122,"(46.9613082, 7.4466679)",192,"(46.9677817, 7.4646494)",20240429_162400,20240429_163000,18.32,No rain data available
3729,591,"(46.9475569, 7.4266947)",867,"(46.9477816, 7.4365087)",20240429_162600,20240429_163000,18.32,No rain data available
3040,89,"(47.3713591, 8.5313344)",385,"(47.368939, 8.523306)",20240429_161200,20240429_163000,18.32,No rain data available
4492,196,"(46.9665865, 7.4639627)",478,"(46.9406928, 7.4431488)",20240429_161400,20240429_163000,18.32,No rain data available
4494,550,"(46.958014, 7.444949)",322,"(46.9347023, 7.4420357)",20240429_160500,20240429_163000,18.54,No rain data available
1104,550,"(46.958014, 7.444949)",322,"(46.9347023, 7.4420357)",20240429_160500,20240429_163000,18.54,No rain data available
2012,332,"(46.943804, 7.4694264)",594,"(46.9644796, 7.466948)",20240429_161901,20240429_163000,18.32,No rain data available
926,130,"(47.391366, 8.488108)",444,"(47.375247, 8.496511)",20240429_160300,20240429_163000,18.54,No rain data available
5800,170,"(46.420278, 6.270556)",166,"(46.425927, 6.28774)",20240429_162400,20240429_163000,18.32,No rain data available
1923,233,"(46.802604, 7.1509925)",840,"(46.80036467702836, 7.175555914805134)",20240429_162100,20240429_163100,18.32,No rain data available
4620,480,"(46.9371088, 7.4322402)",416,"(46.93046, 7.428167)",20240429_162400,20240429_163100,18.32,No rain data available
1440,251,"(46.9487682, 7.4475691)",478,"(46.9406928, 7.4431488)",20240429_162600,20240429_163100,18.32,No rain data available
3337,480,"(46.9371088, 7.4322402)",484,"(46.9456022, 7.434734)",20240429_162600,20240429_163100,18.32,No rain data available
4972,475,"(46.9475304, 7.4521275)",497,"(46.9579458, 7.4537747)",20240429_162400,20240429_163100,18.32,No rain data available
2259,549,"(46.951735, 7.416496)",296,"(46.9439259, 7.3853056)",20240429_162100,20240429_163100,18.32,No rain data available
1281,196,"(46.9665865, 7.4639627)",214,"(46.94626, 7.43804)",20240429_161700,20240429_163100,18.32,No rain data available
3217,553,"(46.944672, 7.422308)",329,"(46.94167, 7.42598)",20240429_162800,20240429_163100,18.32,No rain data available
1238,189,"(46.9618565, 7.4592662)",553,"(46.944672, 7.422308)",20240429_161400,20240429_163100,18.32,No rain data available
65,23,"(46.5175143, 6.5261484)",23,"(46.5175143, 6.5261484)",20240429_162900,20240429_163100,18.02,No rain data available
3442,259,"(46.9539295, 7.4267524)",823,"(46.95611252733205, 7.498312728132974)",20240429_160700,20240429_163100,18.54,No rain data available
3411,771,"(47.403145, 8.609221)",514,"(47.397885, 8.596202)",20240429_162500,20240429_163100,18.32,No rain data available
4661,771,"(47.403145, 8.609221)",514,"(47.397885, 8.596202)",20240429_162500,20240429_163100,18.32,No rain data available
1881,510,"(46.808006, 7.155941)",506,"(46.803943, 7.151989)",20240429_162600,20240429_163100,18.32,No rain data available
4461,506,"(46.803943, 7.151989)",507,"(46.804568, 7.155553)",20240429_162800,20240429_163100,18.32,No rain data available
2512,418,"(46.92878380186514, 7.44610102408428)",258,"(46.9475995, 7.4473498)",20240429_162100,20240429_163100,18.32,No rain data available
4909,214,"(46.94626, 7.43804)",411,"(46.9257473, 7.3770699)",20240429_161300,20240429_163100,18.32,No rain data available
4403,104,"(47.373935, 8.538633)",164,"(47.387531, 8.527138)",20240429_160901,20240429_163100,18.54,No rain data available
4522,353,"(46.94831, 7.44035)",180,"(46.9477116, 7.3774722)",20240429_161000,20240429_163100,18.32,No rain data available
368,18,"(46.5367962297447, 6.57834071739537)",18,"(46.5367962297447, 6.57834071739537)",20240429_162300,20240429_163100,18.32,No rain data available
2019,192,"(46.9677817, 7.4646494)",217,"(46.9483305, 7.44079)",20240429_161901,20240429_163100,18.32,No rain data available
4273,580,"(46.800445, 7.122294)",240,"(46.7899747, 7.1160135)",20240429_162500,20240429_163100,18.32,No rain data available
1610,260,"(46.9486794, 7.4532728)",250,"(46.9490849, 7.4444363)",20240429_162600,20240429_163100,18.32,No rain data available
5031,42,"(45.998453, 8.94848)",206,"(45.982042, 8.883593)",20240429_160901,20240429_163200,18.54,No rain data available
3441,223,"(46.9506632, 7.4370414)",298,"(46.9427331, 7.4595458)",20240429_162300,20240429_163200,18.32,No rain data available
2025,216,"(46.9538192, 7.4581813)",883,"(46.96079848478852, 7.433964120753491)",20240429_162100,20240429_163200,18.32,No rain data available
4351,251,"(46.9487682, 7.4475691)",670,"(46.9313589644514, 7.446041234885444)",20240429_162000,20240429_163200,18.32,No rain data available
532,152,"(47.389823, 8.49163)",130,"(47.391366, 8.488108)",20240429_162900,20240429_163200,18.02,No rain data available
2772,305,"(46.9413996, 7.4316924)",194,"(46.95860113643669, 7.456935120256138)",20240429_162000,20240429_163200,18.32,No rain data available
4173,550,"(46.958014, 7.444949)",301,"(46.9440348, 7.4120405)",20240429_161400,20240429_163200,18.32,No rain data available
3466,255,"(46.9526864, 7.4299899)",301,"(46.9440348, 7.4120405)",20240429_162400,20240429_163200,18.32,No rain data available
5875,510,"(46.808006, 7.155941)",506,"(46.803943, 7.151989)",20240429_161100,20240429_163200,18.32,No rain data available
4275,637,"(46.79427, 7.155003)",506,"(46.803943, 7.151989)",20240429_162400,20240429_163200,18.32,No rain data available
2777,330,"(46.9427163, 7.4410406)",325,"(46.9360173, 7.4300596)",20240429_162400,20240429_163200,18.32,No rain data available
2102,592,"(46.93718143594243, 7.4393978740610605)",305,"(46.9413996, 7.4316924)",20240429_162701,20240429_163200,18.32,No rain data available
4550,259,"(46.9539295, 7.4267524)",228,"(46.9534206, 7.4328277)",20240429_162900,20240429_163200,18.02,No rain data available
2957,663,"(46.951897864484735, 7.442042659901252)",217,"(46.9483305, 7.44079)",20240429_162800,20240429_163200,18.32,No rain data available
5742,9,"(46.519805, 6.579676)",809,"(46.530961547725724, 6.570954143053104)",20240429_162400,20240429_163300,18.32,No rain data available
1199,196,"(46.9665865, 7.4639627)",225,"(46.95560612233403, 7.428042090100739)",20240429_161800,20240429_163300,18.32,No rain data available
1993,878,"(46.948670967854916, 7.408147339558864)",186,"(46.9493284, 7.3939866)",20240429_161500,20240429_163300,18.32,No rain data available
1358,252,"(46.9497908, 7.4441278)",550,"(46.958014, 7.444949)",20240429_162600,20240429_163300,18.32,No rain data available
514,88,"(47.364946, 8.525788)",83,"(47.358663827, 8.520370505)",20240429_162800,20240429_163300,18.32,No rain data available
1714,168,"(46.417718, 6.267441)",211,"(46.383066, 6.225766)",20240429_161901,20240429_163300,18.32,No rain data available
5243,236,"(46.8104076, 7.1730614)",640,"(46.795871, 7.156473)",20240429_162000,20240429_163300,18.32,No rain data available
1665,834,"(46.947649789766224, 7.416924289192128)",353,"(46.94831, 7.44035)",20240429_162400,20240429_163300,18.32,No rain data available
1655,884,"(46.973323, 7.484832)",824,"(46.95626329415468, 7.482893566913186)",20240429_162400,20240429_163300,18.32,No rain data available
5697,635,"(46.802118, 7.146355)",535,"(46.802937, 7.167527)",20240429_162300,20240429_163400,18.32,No rain data available
1809,616,"(46.975958, 7.472646)",191,"(46.960116251597235, 7.454334866797193)",20240429_162400,20240429_163400,18.32,No rain data available
